content_id,campaign_id,channel,content_text,tone,cta,compliance_risk,language,character_count,has_link,has_offer_amount,created_date,version,ab_variant
CNT98028,CMP15549,Email,Activate your new credit card and get ₹509 cashback on first transaction!,Promotional,Download App,Low,Hindi,73,False,True,2023-03-19,4,B
CNT98029,CMP15788,Email,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Enroll Now,Low,Hindi,74,False,False,2024-06-22,3,Control
CNT98030,CMP11806,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Check Eligibility,Low,English,82,False,False,2024-02-07,3,C
CNT98031,CMP18450,SMS,Exclusive offer for our valued customers! 7% off on all products this festive season.,Informational,Call Us,Low,Bengali,85,False,False,2023-05-02,4,A
CNT98032,CMP19939,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Call Us,Low,Hindi,82,False,False,2023-02-10,5,A
CNT98033,CMP16633,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Call Us,Low,English,74,False,False,2025-07-15,1,C
CNT98034,CMP16221,WhatsApp,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Educational,Enroll Now,Low,Hindi,82,False,False,2025-01-11,4,C
CNT98035,CMP14026,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Check Eligibility,Low,Tamil,74,False,False,2023-05-24,3,A
CNT98036,CMP14490,Call Center,Special home loan rates for women borrowers: 15.7% p.a. Apply today!,Educational,Download App,Low,Bengali,68,False,False,2024-05-22,2,Control
CNT98037,CMP16435,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Visit Branch,Low,English,74,False,False,2025-09-17,3,B
CNT98038,CMP15654,SMS,Get instant personal loans up to ₹50L at just 9.8% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Personalized,Claim Offer,Low,English,107,True,True,2026-03-05,5,Control
CNT98039,CMP15061,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Call Us,Low,Hindi,82,False,False,2024-08-23,1,B
CNT98040,CMP15530,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Call Us,Low,English,81,False,False,2024-04-28,4,B
CNT98041,CMP12867,Call Center,Secure your family's future! Life insurance at ₹48/day. Get covered now.,Promotional,Upgrade Today,Low,Hindi,72,False,True,2024-12-17,4,C
CNT98042,CMP16562,Email,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Reminder,Activate Now,Low,English,78,False,False,2025-08-19,4,Control
CNT98043,CMP18244,WhatsApp,Exclusive offer for our valued customers! 24% off on all products this festive season.,Educational,Book Appointment,Low,Bengali,86,False,False,2024-03-03,3,Control
CNT98044,CMP15753,Push Notification,Exclusive offer for our valued customers! 9% off on all products this festive season.,Informational,Get Started,Low,English,85,False,False,2025-08-03,1,C
CNT98045,CMP13679,WhatsApp,Critical illness cover: Protect against 40+ diseases. Premium starting ₹83/month.,Promotional,Activate Now,Low,Hindi,81,False,True,2025-12-11,4,A
CNT98046,CMP18393,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Activate Now,Low,English,82,False,False,2026-04-15,4,C
CNT98047,CMP11329,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Urgent,Call Us,Low,Tamil,82,False,False,2025-05-30,5,A
CNT98048,CMP14924,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Check Eligibility,Low,English,81,False,False,2024-02-19,5,Control
CNT98049,CMP13470,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Claim Offer,Low,English,81,False,False,2025-09-01,2,C
CNT98050,CMP18067,Email,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Urgent,Upgrade Today,Medium,Hindi,67,False,False,2024-01-16,5,B
CNT98051,CMP18750,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Activate Now,Low,English,82,False,False,2023-03-14,3,B
CNT98052,CMP10112,Push Notification,FD rates increased! Earn up to 16.1% p.a. on fixed deposits. Invest now!,Informational,Download App,Low,English,72,False,False,2026-03-26,1,C
CNT98053,CMP14939,Email,Upgrade to our Premium Credit Card and get 3X reward points + airport lounge access!,Reminder,Get Started,Low,Hindi,84,False,False,2023-08-25,2,Control
CNT98054,CMP14644,Push Notification,Pre-approved personal loan waiting for you! Up to ₹25L at attractive rates. Limited period offer.,Promotional,Apply Now,Low,Hindi,97,False,True,2025-07-24,1,Control
CNT98055,CMP14684,Email,Special home loan rates for women borrowers: 15.9% p.a. Apply today!,Reminder,Book Appointment,Low,English,68,False,False,2025-03-05,3,Control
CNT98056,CMP18332,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Enroll Now,Low,Hindi,82,False,False,2024-12-23,5,C
CNT98057,CMP12372,Call Center,Start SIP with just ₹500/month! Build wealth systematically. Invest now.,Reminder,Visit Branch,Low,Tamil,72,False,True,2024-03-02,2,C
CNT98058,CMP10205,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Book Appointment,Low,English,74,False,False,2023-05-27,1,C
CNT98059,CMP19442,WhatsApp,Exclusive offer for our valued customers! 25% off on all products this festive season.,Urgent,Activate Now,Low,English,86,False,False,2023-08-05,5,B
CNT98060,CMP18140,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Activate Now,Low,English,81,False,False,2026-01-03,3,C
CNT98061,CMP11602,WhatsApp,Secure your family's future! Life insurance at ₹78/day. Get covered now.,Urgent,Activate Now,Low,English,72,False,True,2025-03-27,1,Control
CNT98062,CMP11273,Email,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Personalized,Apply Now,Low,Hindi,74,False,False,2025-06-22,1,Control
CNT98063,CMP19132,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Upgrade Today,Low,English,81,False,False,2025-01-12,1,A
CNT98064,CMP16491,Email,Upgrade to our Premium Credit Card and get 2X reward points + airport lounge access!,Promotional,Visit Branch,Low,Kannada,84,False,False,2023-01-18,4,B
CNT98065,CMP16379,WhatsApp,Senior Citizen FD: Extra 0.51% interest rate. Lock in high returns today!,Educational,Activate Now,Low,English,73,False,False,2025-09-01,4,B
CNT98066,CMP14195,Email,Exclusive offer for our valued customers! 23% off on all products this festive season.,Festive,Limited Time Offer,Low,Bengali,86,False,False,2024-09-04,3,Control
CNT98067,CMP16780,Push Notification,Special home loan rates for women borrowers: 10.4% p.a. Apply today!,Festive,Check Eligibility,Low,Marathi,68,False,False,2024-10-01,2,B
CNT98068,CMP15675,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Know More,Medium,Tamil,81,False,False,2024-04-09,3,C
CNT98069,CMP16524,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Enroll Now,Low,Hindi,82,False,False,2024-02-11,2,Control
CNT98070,CMP14642,Email,Exclusive offer for our valued customers! 9% off on all products this festive season.,Reminder,Upgrade Today,Low,Marathi,85,False,False,2025-06-19,2,C
CNT98071,CMP19365,Email,FD rates increased! Earn up to 9.9% p.a. on fixed deposits. Invest now!,Informational,Activate Now,Low,English,71,False,False,2023-11-22,3,B
CNT98072,CMP16388,Call Center,Exclusive: Your credit limit increased to ₹10L! Enjoy more shopping freedom.,Personalized,Enroll Now,Low,Hindi,76,False,True,2023-06-17,3,C
CNT98073,CMP17980,Email,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Promotional,Get Started,Low,Telugu,79,False,False,2025-05-09,5,C
CNT98074,CMP11234,Call Center,Exclusive offer for our valued customers! 15% off on all products this festive season.,Festive,Upgrade Today,Low,English,86,False,False,2023-06-19,5,B
CNT98075,CMP16368,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Claim Offer,Low,English,81,False,False,2026-02-01,4,C
CNT98076,CMP10350,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Enroll Now,Low,Bengali,74,False,False,2023-06-17,3,Control
CNT98077,CMP10760,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Activate Now,Low,English,81,False,False,2024-08-01,1,Control
CNT98078,CMP14300,WhatsApp,Exclusive offer for our valued customers! 14% off on all products this festive season.,Informational,Claim Offer,Low,Hindi,86,False,False,2025-02-07,4,C
CNT98079,CMP16850,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Check Eligibility,Medium,Kannada,81,False,False,2023-09-16,2,Control
CNT98080,CMP13526,Email,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Informational,Apply Now,High,English,67,False,False,2023-01-16,5,B
CNT98081,CMP13521,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Upgrade Today,Low,English,81,False,False,2025-08-21,2,C
CNT98082,CMP16921,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Upgrade Today,Low,English,82,False,False,2025-10-08,3,A
CNT98083,CMP17505,Push Notification,Home loan balance transfer: Save up to ₹5L on interest!,Personalized,Activate Now,Low,Hindi,55,False,True,2023-12-21,1,B
CNT98084,CMP14705,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Urgent,Download App,Low,English,82,False,False,2023-07-23,1,A
CNT98085,CMP10946,WhatsApp,Exclusive offer for our valued customers! 12% off on all products this festive season.,Festive,Call Us,Low,Hindi,86,False,False,2024-01-24,3,A
CNT98086,CMP17830,SMS,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Promotional,Know More,Low,Hindi,79,False,False,2023-08-14,3,B
CNT98087,CMP14107,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Apply Now,Low,English,74,False,False,2024-06-08,5,B
CNT98088,CMP17115,SMS,Home loan balance transfer: Save up to ₹14L on interest!,Personalized,Check Eligibility,Low,English,56,False,True,2023-01-16,1,B
CNT98089,CMP11970,Call Center,"Dear Customer, your pre-approved loan of ₹7L is ready. Interest starting 13.8% p.a. Apply today!",Urgent,Book Appointment,Low,English,96,False,True,2025-08-17,4,Control
CNT98090,CMP14816,Push Notification,Activate your new credit card and get ₹1709 cashback on first transaction!,Educational,Upgrade Today,Low,English,74,False,True,2025-03-08,3,C
CNT98091,CMP13822,Email,Activate your new credit card and get ₹1253 cashback on first transaction!,Reminder,Download App,Low,Hindi,74,False,True,2025-03-14,3,Control
CNT98092,CMP12552,WhatsApp,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Reminder,Check Eligibility,Low,English,82,False,False,2024-10-13,4,A
CNT98093,CMP16909,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Apply Now,Low,Marathi,81,False,False,2023-09-05,5,A
CNT98094,CMP12976,Email,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Urgent,Upgrade Today,Low,English,78,False,False,2023-06-25,2,Control
CNT98095,CMP15317,SMS,Term insurance with ₹1Cr cover at just ₹41/month. No medical tests required!,Reminder,Upgrade Today,Low,English,76,False,True,2026-02-16,5,Control
CNT98096,CMP16330,SMS,Refer & Earn: Get ₹19 for every successful savings account referral!,Festive,Claim Offer,Low,Hindi,68,False,True,2025-08-18,3,A
CNT98097,CMP11249,Email,Exclusive offer for our valued customers! 15% off on all products this festive season.,Promotional,Download App,Medium,Hindi,86,False,False,2025-04-22,1,Control
CNT98098,CMP16684,WhatsApp,Senior Citizen FD: Extra 0.63% interest rate. Lock in high returns today!,Festive,Claim Offer,Low,Telugu,73,False,False,2023-03-07,1,A
CNT98099,CMP10518,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Book Appointment,Low,Hindi,81,False,False,2024-08-14,3,C
CNT98100,CMP15896,Call Center,Term insurance with ₹1Cr cover at just ₹64/month. No medical tests required!,Festive,Know More,Low,Hindi,76,False,True,2026-02-10,1,Control
CNT98101,CMP11935,WhatsApp,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Urgent,Call Us,Medium,English,72,False,False,2025-06-03,3,C
CNT98102,CMP15972,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Get Started,Low,English,74,False,False,2023-05-30,5,A
CNT98103,CMP14164,Email,Dream home within reach! Home loan at 13.4% p.a. + zero processing fee.,Educational,Get Started,Low,English,71,False,False,2025-03-16,3,Control
CNT98104,CMP11583,SMS,Critical illness cover: Protect against 40+ diseases. Premium starting ₹39/month.,Promotional,Limited Time Offer,Medium,English,81,False,True,2024-11-16,5,C
CNT98105,CMP15824,Call Center,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Informational,Enroll Now,Low,English,82,False,False,2025-06-05,3,B
CNT98106,CMP19252,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Apply Now,Low,English,81,False,False,2025-04-27,4,C
CNT98107,CMP12753,Email,Senior Citizen FD: Extra 0.5% interest rate. Lock in high returns today!,Promotional,Know More,Low,English,72,False,False,2026-01-07,1,C
CNT98108,CMP11821,WhatsApp,Secure your family's future! Life insurance at ₹35/day. Get covered now.,Festive,Call Us,Low,English,72,False,True,2023-09-05,1,C
CNT98109,CMP16885,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Urgent,Visit Branch,Low,Tamil,82,False,False,2024-06-30,2,Control
CNT98110,CMP12987,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Visit Branch,Low,English,74,False,False,2024-06-08,3,A
CNT98111,CMP10177,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Activate Now,Low,Hindi,82,False,False,2025-02-11,4,C
CNT98112,CMP18716,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Upgrade Today,Low,English,82,False,False,2025-01-30,3,C
CNT98113,CMP13562,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Download App,Low,English,81,False,False,2024-03-10,2,A
CNT98114,CMP11886,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Get Started,Low,Kannada,74,False,False,2023-01-22,1,B
CNT98115,CMP16815,Email,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Visit Branch,Low,English,74,False,False,2025-07-26,4,A
